player_team,player_name,af_new,sc_new,match_round,season
Fremantle,Lachie Schultz,34,23,12,2020
Fremantle,Lachie Schultz,93,97,13,2020
Fremantle,Lachie Schultz,54,45,14,2020
Fremantle,Lachie Schultz,41,52,15,2020
Fremantle,Lachie Schultz,67,72,16,2020
Fremantle,Lachie Schultz,72,94,17,2020
Fremantle,Lachie Schultz,43,41,18,2020
Greater Western Sydney,Josh Kelly,81,102,1,2020
Greater Western Sydney,Josh Kelly,59,89,2,2020
Greater Western Sydney,Josh Kelly,92,120,4,2020
Greater Western Sydney,Josh Kelly,116,122,5,2020
Greater Western Sydney,Josh Kelly,56,92,6,2020
Greater Western Sydney,Josh Kelly,71,95,7,2020
Greater Western Sydney,Josh Kelly,119,195,8,2020
Greater Western Sydney,Josh Kelly,103,106,9,2020
Greater Western Sydney,Josh Kelly,78,104,10,2020
Greater Western Sydney,Josh Kelly,103,119,12,2020
Greater Western Sydney,Josh Kelly,97,139,13,2020
Greater Western Sydney,Josh Kelly,56,74,14,2020
Greater Western Sydney,Josh Kelly,96,138,17,2020
Greater Western Sydney,Josh Kelly,60,109,18,2020
Greater Western Sydney,Matt de Boer,51,68,1,2020
Greater Western Sydney,Matt de Boer,67,81,2,2020
Greater Western Sydney,Matt de Boer,38,53,3,2020
Greater Western Sydney,Matt de Boer,40,42,4,2020
Greater Western Sydney,Matt de Boer,48,64,5,2020
Greater Western Sydney,Matt de Boer,49,78,6,2020
Greater Western Sydney,Matt de Boer,29,65,7,2020
Greater Western Sydney,Matt de Boer,32,51,8,2020
Greater Western Sydney,Matt de Boer,66,92,9,2020
Greater Western Sydney,Matt de Boer,53,86,14,2020
Greater Western Sydney,Matt de Boer,31,40,15,2020
Greater Western Sydney,Matt de Boer,33,38,16,2020
Greater Western Sydney,Matt de Boer,40,58,17,2020
Greater Western Sydney,Harry Himmelberg,22,63,1,2020
Greater Western Sydney,Harry Himmelberg,59,98,2,2020
Greater Western Sydney,Harry Himmelberg,21,24,3,2020
Greater Western Sydney,Harry Himmelberg,33,31,4,2020
Greater Western Sydney,Harry Himmelberg,84,122,5,2020
Greater Western Sydney,Harry Himmelberg,34,38,6,2020
Greater Western Sydney,Harry Himmelberg,47,56,7,2020
Greater Western Sydney,Harry Himmelberg,40,76,8,2020
Greater Western Sydney,Harry Himmelberg,74,107,9,2020
Greater Western Sydney,Harry Himmelberg,40,46,10,2020
Greater Western Sydney,Harry Himmelberg,23,55,12,2020
Greater Western Sydney,Harry Himmelberg,55,92,13,2020
Greater Western Sydney,Harry Himmelberg,47,69,14,2020
Greater Western Sydney,Harry Himmelberg,55,86,15,2020
Greater Western Sydney,Harry Himmelberg,58,65,16,2020
Greater Western Sydney,Harry Himmelberg,24,30,17,2020
Geelong,Mitch Duncan,89,120,1,2020
Geelong,Mitch Duncan,73,114,2,2020
Geelong,Mitch Duncan,90,123,3,2020
Geelong,Mitch Duncan,96,120,4,2020
Geelong,Mitch Duncan,99,117,5,2020
Geelong,Mitch Duncan,11,13,6,2020
Geelong,Mitch Duncan,102,148,8,2020
Geelong,Mitch Duncan,107,134,9,2020
Geelong,Mitch Duncan,96,101,10,2020
Geelong,Mitch Duncan,88,100,11,2020
Geelong,Mitch Duncan,95,90,12,2020
Geelong,Mitch Duncan,108,134,13,2020
Geelong,Mitch Duncan,80,80,14,2020
Geelong,Mitch Duncan,85,100,16,2020
Geelong,Mitch Duncan,71,95,17,2020
Geelong,Mitch Duncan,66,69,18,2020
Geelong,Tom Stewart,63,100,1,2020
Geelong,Tom Stewart,80,119,2,2020
Geelong,Tom Stewart,88,84,3,2020
Geelong,Tom Stewart,17,18,4,2020
Geelong,Tom Stewart,54,89,8,2020
Geelong,Tom Stewart,99,145,9,2020
Geelong,Tom Stewart,62,68,10,2020
Geelong,Tom Stewart,76,100,11,2020
Geelong,Tom Stewart,84,103,12,2020
Geelong,Tom Stewart,84,117,13,2020
Geelong,Tom Stewart,99,104,14,2020
Geelong,Tom Stewart,102,123,16,2020
Geelong,Tom Stewart,91,127,17,2020
Geelong,Tom Stewart,80,105,18,2020
Gold Coast,Lachie Weller,66,61,1,2020
Gold Coast,Lachie Weller,86,100,2,2020
Gold Coast,Lachie Weller,95,108,3,2020
Gold Coast,Lachie Weller,61,58,4,2020
Gold Coast,Lachie Weller,70,97,5,2020
Gold Coast,Lachie Weller,52,59,6,2020
Gold Coast,Lachie Weller,74,100,7,2020
Gold Coast,Lachie Weller,64,65,8,2020
Gold Coast,Lachie Weller,43,73,9,2020
Gold Coast,Lachie Weller,55,57,10,2020
Gold Coast,Lachie Weller,75,127,11,2020
Gold Coast,Lachie Weller,43,78,12,2020
Gold Coast,Lachie Weller,46,55,13,2020
Gold Coast,Lachie Weller,60,89,14,2020
Gold Coast,Lachie Weller,65,63,16,2020
Gold Coast,Lachie Weller,83,105,17,2020
Gold Coast,Lachie Weller,67,86,18,2020
Gold Coast,Sam Collins,58,92,1,2020
Gold Coast,Sam Collins,25,57,2,2020
Gold Coast,Sam Collins,53,72,3,2020
Gold Coast,Sam Collins,42,72,4,2020
Gold Coast,Sam Collins,46,66,5,2020
Gold Coast,Sam Collins,61,107,6,2020
Gold Coast,Sam Collins,53,75,7,2020
Gold Coast,Sam Collins,63,117,8,2020
Gold Coast,Sam Collins,72,110,9,2020
Gold Coast,Sam Collins,59,93,10,2020
Gold Coast,Sam Collins,23,50,11,2020
Gold Coast,Sam Collins,27,56,12,2020
Gold Coast,Sam Collins,51,78,13,2020
Gold Coast,Sam Collins,36,76,14,2020
Gold Coast,Sam Collins,40,86,16,2020
Gold Coast,Sam Collins,39,69,17,2020
Gold Coast,Sam Collins,39,61,18,2020
Gold Coast,Darcy MacPherson,45,56,1,2020
Gold Coast,Darcy MacPherson,46,65,2,2020
Gold Coast,Darcy MacPherson,67,111,3,2020
Gold Coast,Darcy MacPherson,61,52,4,2020
Gold Coast,Darcy MacPherson,45,50,5,2020
Gold Coast,Darcy MacPherson,27,34,6,2020
Gold Coast,Darcy MacPherson,40,50,7,2020
Gold Coast,Darcy MacPherson,40,48,8,2020
Gold Coast,Darcy MacPherson,52,61,9,2020
Gold Coast,Darcy MacPherson,31,32,14,2020
Gold Coast,Darcy MacPherson,76,83,16,2020
Gold Coast,Darcy MacPherson,45,43,17,2020
Gold Coast,Nick Holman,23,34,1,2020
Gold Coast,Nick Holman,38,64,2,2020
Gold Coast,Nick Holman,46,61,3,2020
Gold Coast,Nick Holman,46,74,4,2020
Gold Coast,Nick Holman,74,112,5,2020
Gold Coast,Nick Holman,46,50,6,2020
Gold Coast,Nick Holman,26,30,7,2020
Gold Coast,Nick Holman,59,87,8,2020
Gold Coast,Nick Holman,39,70,9,2020
Gold Coast,Nick Holman,41,56,10,2020
Gold Coast,Nick Holman,32,46,12,2020
Gold Coast,Nick Holman,50,50,17,2020
Port Adelaide,Darcy Byrne-Jones,86,114,1,2020
Port Adelaide,Darcy Byrne-Jones,84,94,2,2020
Port Adelaide,Darcy Byrne-Jones,64,77,3,2020
Port Adelaide,Darcy Byrne-Jones,56,58,4,2020
Port Adelaide,Darcy Byrne-Jones,36,57,5,2020
Port Adelaide,Darcy Byrne-Jones,66,84,6,2020
Port Adelaide,Darcy Byrne-Jones,64,70,7,2020
Port Adelaide,Darcy Byrne-Jones,66,99,8,2020
Port Adelaide,Darcy Byrne-Jones,56,71,9,2020
Port Adelaide,Darcy Byrne-Jones,65,88,10,2020
Port Adelaide,Darcy Byrne-Jones,58,71,11,2020
Port Adelaide,Darcy Byrne-Jones,34,69,12,2020
Port Adelaide,Darcy Byrne-Jones,51,71,13,2020
Port Adelaide,Darcy Byrne-Jones,48,74,14,2020
Port Adelaide,Darcy Byrne-Jones,66,101,16,2020
Port Adelaide,Darcy Byrne-Jones,83,88,17,2020
Port Adelaide,Darcy Byrne-Jones,91,112,18,2020
Port Adelaide,Sam Powell-Pepper,76,105,1,2020
Port Adelaide,Sam Powell-Pepper,52,65,2,2020
Port Adelaide,Sam Powell-Pepper,26,36,3,2020
Port Adelaide,Sam Powell-Pepper,42,71,4,2020
Port Adelaide,Sam Powell-Pepper,57,78,5,2020
Port Adelaide,Sam Powell-Pepper,68,107,6,2020
Port Adelaide,Sam Powell-Pepper,36,41,7,2020
Port Adelaide,Sam Powell-Pepper,57,80,8,2020
Port Adelaide,Sam Powell-Pepper,71,79,9,2020
Port Adelaide,Sam Powell-Pepper,77,70,10,2020
Port Adelaide,Sam Powell-Pepper,62,59,11,2020
Port Adelaide,Sam Powell-Pepper,51,64,12,2020
Port Adelaide,Sam Powell-Pepper,87,119,13,2020
Port Adelaide,Sam Powell-Pepper,61,75,14,2020
Port Adelaide,Sam Powell-Pepper,75,114,16,2020
Port Adelaide,Sam Powell-Pepper,46,55,17,2020
Port Adelaide,Sam Powell-Pepper,50,62,18,2020
Port Adelaide,Tom Jonas,50,50,1,2020
Port Adelaide,Tom Jonas,21,45,2,2020
Port Adelaide,Tom Jonas,16,52,3,2020
Port Adelaide,Tom Jonas,64,87,4,2020
Port Adelaide,Tom Jonas,29,61,5,2020
Port Adelaide,Tom Jonas,74,104,6,2020
Port Adelaide,Tom Jonas,85,138,7,2020
Port Adelaide,Tom Jonas,45,57,8,2020
Port Adelaide,Tom Jonas,41,84,9,2020
Port Adelaide,Tom Jonas,52,107,10,2020
Port Adelaide,Tom Jonas,39,60,11,2020
Port Adelaide,Tom Jonas,47,60,12,2020
Port Adelaide,Tom Jonas,51,72,13,2020
Port Adelaide,Tom Jonas,18,39,14,2020
Port Adelaide,Tom Jonas,28,48,16,2020
Port Adelaide,Tom Jonas,46,70,17,2020
Port Adelaide,Tom Jonas,44,48,18,2020
North Melbourne,Jamie Macmillan,52,80,1,2020
North Melbourne,Jamie Macmillan,43,75,2,2020
North Melbourne,Jamie Macmillan,41,56,3,2020
North Melbourne,Jamie Macmillan,56,78,5,2020
North Melbourne,Jamie Macmillan,48,62,6,2020
North Melbourne,Jamie Macmillan,49,72,7,2020
North Melbourne,Jamie Macmillan,55,54,8,2020
North Melbourne,Jamie Macmillan,58,72,9,2020
North Melbourne,Jamie Macmillan,44,67,10,2020
North Melbourne,Jamie Macmillan,47,75,11,2020
North Melbourne,Tom Murphy,25,35,1,2020
North Melbourne,Tom Murphy,47,46,12,2020
North Melbourne,Tom Murphy,50,61,13,2020
North Melbourne,Tom Murphy,54,55,14,2020
North Melbourne,Tom Murphy,35,42,18,2020
North Melbourne,Josh Walker,2,7,1,2020
North Melbourne,Josh Walker,33,51,2,2020
North Melbourne,Josh Walker,36,74,3,2020
North Melbourne,Josh Walker,57,100,4,2020
North Melbourne,Josh Walker,72,80,5,2020
North Melbourne,Josh Walker,35,55,6,2020
North Melbourne,Josh Walker,69,81,7,2020
North Melbourne,Josh Walker,49,77,8,2020
North Melbourne,Josh Walker,64,87,9,2020
North Melbourne,Josh Walker,57,80,10,2020
North Melbourne,Josh Walker,32,49,11,2020
North Melbourne,Josh Walker,50,69,12,2020
North Melbourne,Josh Walker,54,60,13,2020
North Melbourne,Josh Walker,24,35,14,2020
North Melbourne,Josh Walker,60,58,16,2020
North Melbourne,Josh Walker,36,54,17,2020
North Melbourne,Josh Walker,16,26,18,2020
St Kilda,Dan Hannebery,78,93,1,2020
St Kilda,Dan Hannebery,79,97,2,2020
St Kilda,Dan Hannebery,55,41,3,2020
St Kilda,Dan Hannebery,45,73,4,2020
St Kilda,Dan Hannebery,44,49,5,2020
St Kilda,Dan Hannebery,43,67,18,2020
St Kilda,Paddy Ryder,68,79,1,2020
St Kilda,Paddy Ryder,53,84,2,2020
St Kilda,Paddy Ryder,56,62,3,2020
St Kilda,Paddy Ryder,62,128,7,2020
St Kilda,Paddy Ryder,73,142,8,2020
St Kilda,Paddy Ryder,47,81,9,2020
St Kilda,Paddy Ryder,29,68,10,2020
St Kilda,Paddy Ryder,79,132,12,2020
St Kilda,Paddy Ryder,45,76,13,2020
St Kilda,Paddy Ryder,53,74,14,2020
St Kilda,Paddy Ryder,61,92,16,2020
St Kilda,Paddy Ryder,95,115,17,2020
St Kilda,Paddy Ryder,61,91,18,2020
St Kilda,Dan Butler,59,69,1,2020
St Kilda,Dan Butler,82,115,2,2020
St Kilda,Dan Butler,83,124,3,2020
St Kilda,Dan Butler,80,118,4,2020
St Kilda,Dan Butler,59,95,5,2020
St Kilda,Dan Butler,27,40,6,2020
St Kilda,Dan Butler,54,52,7,2020
St Kilda,Dan Butler,76,87,8,2020
St Kilda,Dan Butler,79,83,9,2020
St Kilda,Dan Butler,83,116,10,2020
St Kilda,Dan Butler,25,20,11,2020
St Kilda,Dan Butler,52,40,12,2020
St Kilda,Dan Butler,61,63,13,2020
St Kilda,Dan Butler,42,64,14,2020
St Kilda,Dan Butler,66,86,16,2020
St Kilda,Dan Butler,42,36,17,2020
St Kilda,Dan Butler,53,111,18,2020
Hawthorn,Ben Stratton,21,22,1,2020
Hawthorn,Ben Stratton,27,35,2,2020
Hawthorn,Ben Stratton,38,28,3,2020
Hawthorn,Ben Stratton,40,39,4,2020
Hawthorn,Ben Stratton,36,50,5,2020
Hawthorn,Ben Stratton,48,72,6,2020
Hawthorn,Ben Stratton,24,22,7,2020
Hawthorn,Ben Stratton,22,22,8,2020
Hawthorn,Ben Stratton,22,38,9,2020
Hawthorn,Ben Stratton,24,30,11,2020
Hawthorn,Ben Stratton,33,39,12,2020
Hawthorn,Ben Stratton,39,45,13,2020
Hawthorn,Ben Stratton,39,48,15,2020
Hawthorn,Ben Stratton,60,65,18,2020
Brisbane Lions,Cam Rayner,47,53,1,2020
Brisbane Lions,Cam Rayner,52,42,2,2020
Brisbane Lions,Cam Rayner,39,60,3,2020
Brisbane Lions,Cam Rayner,56,73,4,2020
Brisbane Lions,Cam Rayner,58,99,5,2020
Brisbane Lions,Cam Rayner,77,95,6,2020
Brisbane Lions,Cam Rayner,41,73,7,2020
Brisbane Lions,Cam Rayner,65,89,8,2020
Brisbane Lions,Cam Rayner,64,68,9,2020
Brisbane Lions,Cam Rayner,33,35,10,2020
Brisbane Lions,Cam Rayner,41,55,13,2020
Brisbane Lions,Cam Rayner,56,80,15,2020
Brisbane Lions,Cam Rayner,81,125,16,2020
Brisbane Lions,Cam Rayner,34,36,17,2020
Brisbane Lions,Cam Rayner,71,114,18,2020
West Coast,Dom Sheed,93,128,1,2020
West Coast,Dom Sheed,62,77,2,2020
West Coast,Dom Sheed,34,56,3,2020
West Coast,Dom Sheed,65,87,4,2020
West Coast,Dom Sheed,111,119,5,2020
West Coast,Dom Sheed,93,114,6,2020
West Coast,Dom Sheed,60,76,7,2020
West Coast,Dom Sheed,44,44,8,2020
West Coast,Dom Sheed,81,135,9,2020
West Coast,Dom Sheed,103,137,11,2020
West Coast,Dom Sheed,59,75,12,2020
West Coast,Dom Sheed,67,74,13,2020
West Coast,Dom Sheed,80,85,14,2020
West Coast,Dom Sheed,40,35,15,2020
West Coast,Dom Sheed,68,94,16,2020
West Coast,Dom Sheed,71,89,18,2020
West Coast,Brad Sheppard,69,94,1,2020
West Coast,Brad Sheppard,51,67,2,2020
West Coast,Brad Sheppard,65,99,3,2020
West Coast,Brad Sheppard,65,102,4,2020
West Coast,Brad Sheppard,96,116,5,2020
West Coast,Brad Sheppard,78,80,6,2020
West Coast,Brad Sheppard,94,107,7,2020
West Coast,Brad Sheppard,61,80,8,2020
West Coast,Brad Sheppard,54,67,9,2020
West Coast,Brad Sheppard,60,69,11,2020
West Coast,Brad Sheppard,96,107,12,2020
West Coast,Brad Sheppard,80,109,13,2020
West Coast,Brad Sheppard,68,102,14,2020
West Coast,Brad Sheppard,81,121,15,2020
West Coast,Brad Sheppard,63,76,16,2020
West Coast,Brad Sheppard,39,71,17,2020
West Coast,Brad Sheppard,77,92,18,2020
West Coast,Nic Naitanui,53,100,1,2020
West Coast,Nic Naitanui,62,85,2,2020
West Coast,Nic Naitanui,94,137,3,2020
West Coast,Nic Naitanui,51,74,4,2020
West Coast,Nic Naitanui,86,107,5,2020
West Coast,Nic Naitanui,51,85,6,2020
West Coast,Nic Naitanui,58,87,7,2020
West Coast,Nic Naitanui,55,84,8,2020
West Coast,Nic Naitanui,70,146,9,2020
West Coast,Nic Naitanui,77,129,11,2020
West Coast,Nic Naitanui,78,153,12,2020
West Coast,Nic Naitanui,87,146,13,2020
West Coast,Nic Naitanui,57,98,14,2020
West Coast,Nic Naitanui,45,72,15,2020
West Coast,Nic Naitanui,94,143,17,2020
West Coast,Nic Naitanui,77,122,18,2020
West Coast,Josh J. Kennedy,19,28,1,2020
West Coast,Josh J. Kennedy,34,56,2,2020
West Coast,Josh J. Kennedy,34,52,3,2020
West Coast,Josh J. Kennedy,76,116,4,2020
West Coast,Josh J. Kennedy,31,42,5,2020
West Coast,Josh J. Kennedy,35,43,6,2020
West Coast,Josh J. Kennedy,78,107,7,2020
West Coast,Josh J. Kennedy,91,131,8,2020
West Coast,Josh J. Kennedy,56,105,9,2020
West Coast,Josh J. Kennedy,57,76,11,2020
West Coast,Josh J. Kennedy,69,96,12,2020
West Coast,Josh J. Kennedy,33,46,13,2020
West Coast,Josh J. Kennedy,8,11,14,2020
West Coast,Josh J. Kennedy,51,66,16,2020
West Coast,Josh J. Kennedy,38,34,17,2020
West Coast,Josh J. Kennedy,13,22,18,2020
Melbourne,Alex Neal-Bullen,55,60,1,2020
Melbourne,Alex Neal-Bullen,42,88,2,2020
Melbourne,Alex Neal-Bullen,27,22,10,2020
Melbourne,Alex Neal-Bullen,63,83,15,2020
Melbourne,Alex Neal-Bullen,33,28,16,2020
Melbourne,Alex Neal-Bullen,40,54,17,2020
Melbourne,Alex Neal-Bullen,36,69,18,2020
Melbourne,Mitch Brown,30,21,1,2020
Melbourne,Mitch Brown,52,58,14,2020
Melbourne,Mitch Brown,41,43,15,2020
Melbourne,Mitch Brown,59,59,17,2020
Melbourne,Mitch Brown,97,80,18,2020
Greater Western Sydney,Zac Williams,63,82,2,2020
Greater Western Sydney,Zac Williams,45,55,3,2020
Greater Western Sydney,Zac Williams,64,77,4,2020
Greater Western Sydney,Zac Williams,90,112,9,2020
Greater Western Sydney,Zac Williams,49,105,10,2020
Greater Western Sydney,Zac Williams,68,111,12,2020
Greater Western Sydney,Zac Williams,81,94,13,2020
Greater Western Sydney,Zac Williams,69,70,14,2020
Greater Western Sydney,Zac Williams,52,66,15,2020
Greater Western Sydney,Zac Williams,90,101,17,2020
Greater Western Sydney,Zac Williams,51,66,18,2020
St Kilda,Nick Coffield,44,53,2,2020
St Kilda,Nick Coffield,73,62,3,2020
St Kilda,Nick Coffield,61,73,4,2020
St Kilda,Nick Coffield,84,119,5,2020
St Kilda,Nick Coffield,45,54,6,2020
St Kilda,Nick Coffield,66,96,7,2020
St Kilda,Nick Coffield,37,52,8,2020
St Kilda,Nick Coffield,66,89,9,2020
St Kilda,Nick Coffield,63,83,10,2020
St Kilda,Nick Coffield,53,62,11,2020
St Kilda,Nick Coffield,85,99,12,2020
St Kilda,Nick Coffield,51,105,13,2020
St Kilda,Nick Coffield,65,67,14,2020
St Kilda,Nick Coffield,97,128,16,2020
St Kilda,Nick Coffield,44,47,17,2020
St Kilda,Nick Coffield,59,81,18,2020
Western Bulldogs,Tom Liberatore,62,101,3,2020
Western Bulldogs,Tom Liberatore,64,78,4,2020
Western Bulldogs,Tom Liberatore,59,69,5,2020
Western Bulldogs,Tom Liberatore,71,120,6,2020
Western Bulldogs,Tom Liberatore,81,103,7,2020
Western Bulldogs,Tom Liberatore,71,103,8,2020
Western Bulldogs,Tom Liberatore,58,96,9,2020
Western Bulldogs,Tom Liberatore,59,114,10,2020
Western Bulldogs,Tom Liberatore,64,81,11,2020
Western Bulldogs,Tom Liberatore,86,127,12,2020
Western Bulldogs,Tom Liberatore,65,109,13,2020
Western Bulldogs,Tom Liberatore,50,64,14,2020
Western Bulldogs,Tom Liberatore,60,98,16,2020
Western Bulldogs,Tom Liberatore,113,132,17,2020
Western Bulldogs,Tom Liberatore,98,196,18,2020
Greater Western Sydney,Lachie Ash,28,39,3,2020
Greater Western Sydney,Lachie Ash,18,25,4,2020
Greater Western Sydney,Lachie Ash,56,56,5,2020
Greater Western Sydney,Lachie Ash,48,73,6,2020
Greater Western Sydney,Lachie Ash,51,69,7,2020
Greater Western Sydney,Lachie Ash,37,47,8,2020
Greater Western Sydney,Lachie Ash,59,74,9,2020
Greater Western Sydney,Lachie Ash,32,49,10,2020
Greater Western Sydney,Lachie Ash,25,41,12,2020
Greater Western Sydney,Lachie Ash,57,68,14,2020
Greater Western Sydney,Lachie Ash,55,93,15,2020
Greater Western Sydney,Lachie Ash,62,82,16,2020
Brisbane Lions,Cameron Ellis-Yolmen,54,73,3,2020
Brisbane Lions,Cameron Ellis-Yolmen,67,85,4,2020
Brisbane Lions,Cameron Ellis-Yolmen,9,20,5,2020
Brisbane Lions,Cameron Ellis-Yolmen,63,100,9,2020
Brisbane Lions,Cameron Ellis-Yolmen,42,44,10,2020
Brisbane Lions,Cameron Ellis-Yolmen,28,28,11,2020
Brisbane Lions,Cameron Ellis-Yolmen,58,111,17,2020
Brisbane Lions,Cameron Ellis-Yolmen,33,42,18,2020
Port Adelaide,Ollie Wines,86,107,3,2020
Port Adelaide,Ollie Wines,50,72,4,2020
Port Adelaide,Ollie Wines,53,67,5,2020
Port Adelaide,Ollie Wines,67,85,6,2020
Port Adelaide,Ollie Wines,63,104,7,2020
Port Adelaide,Ollie Wines,67,100,8,2020
Port Adelaide,Ollie Wines,76,143,9,2020
Port Adelaide,Ollie Wines,52,70,10,2020
Port Adelaide,Ollie Wines,124,189,11,2020
Port Adelaide,Ollie Wines,68,83,12,2020
Port Adelaide,Ollie Wines,81,106,13,2020
Port Adelaide,Ollie Wines,95,133,14,2020
Port Adelaide,Ollie Wines,100,128,16,2020
Port Adelaide,Ollie Wines,86,86,17,2020
Port Adelaide,Ollie Wines,78,92,18,2020
Richmond,Kamdyn McIntosh,38,36,4,2020
Richmond,Kamdyn McIntosh,47,48,5,2020
Richmond,Kamdyn McIntosh,82,121,6,2020
Richmond,Kamdyn McIntosh,43,52,7,2020
Richmond,Kamdyn McIntosh,53,66,8,2020
Richmond,Kamdyn McIntosh,37,41,9,2020
Richmond,Kamdyn McIntosh,57,71,10,2020
Richmond,Kamdyn McIntosh,69,89,11,2020
Richmond,Kamdyn McIntosh,81,105,12,2020
Richmond,Kamdyn McIntosh,70,79,13,2020
Richmond,Kamdyn McIntosh,21,27,14,2020
Richmond,Kamdyn McIntosh,74,100,15,2020
Richmond,Kamdyn McIntosh,51,91,17,2020
Richmond,Kamdyn McIntosh,49,68,18,2020
Melbourne,Aaron vandenBerg,24,33,4,2020
Melbourne,Aaron vandenBerg,55,78,5,2020
Melbourne,Aaron vandenBerg,46,57,6,2020
Melbourne,Aaron vandenBerg,54,43,7,2020
Melbourne,Aaron vandenBerg,25,41,10,2020
Melbourne,Aaron vandenBerg,52,39,11,2020
Melbourne,Aaron vandenBerg,52,69,12,2020
Melbourne,Aaron vandenBerg,38,54,13,2020
Melbourne,Aaron vandenBerg,30,39,14,2020
Melbourne,Aaron vandenBerg,60,85,16,2020
Melbourne,Aaron vandenBerg,65,74,17,2020
Melbourne,Aaron vandenBerg,55,61,18,2020
Melbourne,Mitch Hannan,41,52,4,2020
Melbourne,Mitch Hannan,62,77,5,2020
Melbourne,Mitch Hannan,40,93,6,2020
Melbourne,Mitch Hannan,50,86,7,2020
Melbourne,Mitch Hannan,24,23,8,2020
Melbourne,Mitch Hannan,18,19,9,2020
Melbourne,Mitch Hannan,53,75,11,2020
Melbourne,Mitch Hannan,28,35,13,2020
Melbourne,Mitch Hannan,27,15,14,2020
Hawthorn,Mitch Lewis,20,35,4,2020
Hawthorn,Mitch Lewis,11,17,5,2020
Hawthorn,Mitch Lewis,26,32,7,2020
Hawthorn,Mitch Lewis,4,7,8,2020
Hawthorn,Mitch Lewis,23,49,15,2020
Hawthorn,Mitch Lewis,33,37,16,2020
Hawthorn,Mitch Lewis,41,44,17,2020
Hawthorn,Mitch Lewis,65,76,18,2020
Greater Western Sydney,Tommy Sheridan,26,17,5,2020
Hawthorn,Harry Jones,36,54,5,2020
Adelaide,David Mackay,51,68,6,2020
Adelaide,David Mackay,59,83,7,2020
Adelaide,David Mackay,38,60,8,2020
Adelaide,David Mackay,46,65,10,2020
Adelaide,David Mackay,40,63,11,2020
Adelaide,David Mackay,49,65,12,2020
Adelaide,David Mackay,70,95,13,2020
Adelaide,David Mackay,56,76,15,2020
Adelaide,David Mackay,60,73,16,2020
Adelaide,David Mackay,49,84,18,2020
Port Adelaide,Cam Sutcliffe,20,32,6,2020
Port Adelaide,Cam Sutcliffe,41,50,11,2020
Port Adelaide,Cam Sutcliffe,38,39,14,2020
Port Adelaide,Cam Sutcliffe,25,54,16,2020
Richmond,Derek Eggmolesse-Smith,38,65,6,2020
Richmond,Derek Eggmolesse-Smith,93,119,7,2020
Richmond,Derek Eggmolesse-Smith,36,45,8,2020
Richmond,Derek Eggmolesse-Smith,52,66,9,2020
Richmond,Derek Eggmolesse-Smith,29,35,10,2020
Richmond,Derek Eggmolesse-Smith,35,33,11,2020
Greater Western Sydney,Bobby Hill,6,5,7,2020
Greater Western Sydney,Bobby Hill,34,49,13,2020
Greater Western Sydney,Bobby Hill,55,84,14,2020
Greater Western Sydney,Bobby Hill,67,106,15,2020
Greater Western Sydney,Bobby Hill,46,53,16,2020
Fremantle,Michael Frederick,40,47,7,2020
Fremantle,Michael Frederick,20,14,8,2020
Fremantle,Michael Frederick,28,14,9,2020
Fremantle,Michael Frederick,45,32,11,2020
Fremantle,Michael Frederick,27,25,12,2020
Fremantle,Michael Frederick,43,70,13,2020
Fremantle,Michael Frederick,38,33,15,2020
Fremantle,Michael Frederick,31,40,16,2020
Fremantle,Michael Frederick,23,32,17,2020
Fremantle,Michael Frederick,11,20,18,2020
North Melbourne,Luke Davies-Uniacke,26,48,8,2020
North Melbourne,Luke Davies-Uniacke,78,79,9,2020
North Melbourne,Luke Davies-Uniacke,71,97,11,2020
North Melbourne,Luke Davies-Uniacke,55,86,12,2020
North Melbourne,Luke Davies-Uniacke,66,70,13,2020
North Melbourne,Luke Davies-Uniacke,47,51,14,2020
North Melbourne,Luke Davies-Uniacke,73,129,16,2020
North Melbourne,Luke Davies-Uniacke,33,72,17,2020
North Melbourne,Luke Davies-Uniacke,59,93,18,2020
Geelong,Brad Close,67,74,8,2020
Geelong,Brad Close,39,53,9,2020
Geelong,Brad Close,28,31,10,2020
Geelong,Brad Close,50,68,11,2020
Geelong,Brad Close,38,52,13,2020
Geelong,Brad Close,35,57,14,2020
Geelong,Brad Close,41,55,16,2020
Geelong,Brad Close,25,36,17,2020
Geelong,Lachie Fogarty,65,76,8,2020
Geelong,Lachie Fogarty,27,28,9,2020
Geelong,Lachie Fogarty,87,102,10,2020
Geelong,Lachie Fogarty,61,78,12,2020
Geelong,Lachie Fogarty,51,61,16,2020
Geelong,Lachie Fogarty,58,51,17,2020
Geelong,Lachie Henderson,43,67,8,2020
Geelong,Lachie Henderson,57,80,9,2020
Geelong,Lachie Henderson,37,55,10,2020
Geelong,Lachie Henderson,80,68,11,2020
Geelong,Lachie Henderson,66,68,12,2020
Geelong,Lachie Henderson,59,90,13,2020
Geelong,Lachie Henderson,68,74,14,2020
Geelong,Lachie Henderson,72,68,16,2020
Geelong,Lachie Henderson,35,70,17,2020
Geelong,Lachie Henderson,39,63,18,2020
St Kilda,Ed Phillips,61,59,10,2020
St Kilda,Ed Phillips,60,103,11,2020
St Kilda,Ed Phillips,52,68,14,2020
St Kilda,Ed Phillips,33,28,16,2020
Carlton,Matthew Cottrell,33,33,11,2020
Carlton,Matthew Cottrell,54,61,12,2020
