season,match_round,player_name,player_team,cc_votes
2017,10,Shai Bolton,Richmond,0
2017,10,Billy Longer,St Kilda,1
2017,10,Leigh Montagna,St Kilda,0
2017,10,Sam Gilbert,St Kilda,0
2017,10,Nathan Brown,St Kilda,0
2017,10,Jarryn Geary,St Kilda,0
2017,10,Jack Steven,St Kilda,0
2017,10,Shane Savage,St Kilda,0
2017,10,Dylan Roberton,St Kilda,0
2017,10,Koby Stevens,St Kilda,0
2017,10,Jake Carlisle,St Kilda,0
2017,10,Maverick Weller,St Kilda,0
2017,10,Jack Newnes,St Kilda,0
2017,10,Sebastian Ross,St Kilda,0
2017,10,Darren Minchington,St Kilda,0
2017,10,Jack Billings,St Kilda,0
2017,10,Blake Acres,St Kilda,0
2017,10,Tim Membrey,St Kilda,0
2017,10,Jack Sinclair,St Kilda,0
2017,10,Paddy McCartin,St Kilda,0
2017,10,Daniel McKenzie,St Kilda,0
2017,10,Jack Steele,St Kilda,0
2017,10,Jade Gresham,St Kilda,0
2017,10,Lance Franklin,Sydney,9
2017,10,Dan Hannebery,Sydney,1
2017,10,Josh P. Kennedy,Sydney,1
2017,10,Heath Grundy,Sydney,0
2017,10,Kurt Tippett,Sydney,0
2017,10,Nick Smith,Sydney,0
2017,10,Gary Rohan,Sydney,0
2017,10,Sam Reid,Sydney,0
2017,10,Luke Parker,Sydney,0
2017,10,Dane Rampe,Sydney,0
2017,10,Callum Sinclair,Sydney,0
2017,10,Jake Lloyd,Sydney,0
2017,10,Zak Jones,Sydney,0
2017,10,Dean Towers,Sydney,0
2017,10,Isaac Heeney,Sydney,0
2017,10,George Hewett,Sydney,0
2017,10,Callum Mills,Sydney,0
2017,10,Tom Papley,Sydney,0
2017,10,Oliver Florent,Sydney,0
2017,10,Will Hayward,Sydney,0
2017,10,Nic Newman,Sydney,0
2017,10,Lewis Melican,Sydney,0
2017,10,Elliot Yeo,West Coast,4
2017,10,Lewis Jetta,West Coast,4
2017,10,Drew Petrie,West Coast,0
2017,10,Sam Mitchell,West Coast,0
2017,10,Sam Butler,West Coast,0
2017,10,Shannon Hurn,West Coast,0
2017,10,Josh J. Kennedy,West Coast,0
2017,10,Matt Priddis,West Coast,0
2017,10,Josh Hill,West Coast,0
2017,10,Will Schofield,West Coast,0
2017,10,Chris Masten,West Coast,0
2017,10,Brad Sheppard,West Coast,0
2017,10,Jack Darling,West Coast,0
2017,10,Andrew Gaff,West Coast,0
2017,10,Jamie Cripps,West Coast,0
2017,10,Nathan Vardy,West Coast,0
2017,10,Mark Hutchings,West Coast,0
2017,10,Dom Sheed,West Coast,0
2017,10,Jeremy McGovern,West Coast,0
2017,10,Jackson Nelson,West Coast,0
2017,10,Liam Duggan,West Coast,0
2017,10,Malcolm Karpany,West Coast,0
2017,10,Jake Stringer,Western Bulldogs,10
2017,10,Lachie Hunter,Western Bulldogs,7
2017,10,Marcus Adams,Western Bulldogs,4
2017,10,Jason Johannisen,Western Bulldogs,3
2017,10,Mitch Wallis,Western Bulldogs,2
2017,10,Bailey Dale,Western Bulldogs,2
2017,10,Caleb Daniel,Western Bulldogs,1
2017,10,Robert Murphy,Western Bulldogs,0
2017,10,Dale Morris,Western Bulldogs,0
2017,10,Matthew Suckling,Western Bulldogs,0
2017,10,Liam Picken,Western Bulldogs,0
2017,10,Easton Wood,Western Bulldogs,0
2017,10,Jordan Roughead,Western Bulldogs,0
2017,10,Luke Dahlhaus,Western Bulldogs,0
2017,10,Tory Dickson,Western Bulldogs,0
2017,10,Lin Jong,Western Bulldogs,0
2017,10,Jack Macrae,Western Bulldogs,0
2017,10,Shane Biggs,Western Bulldogs,0
2017,10,Tom Boyd,Western Bulldogs,0
2017,10,Marcus Bontempelli,Western Bulldogs,0
2017,10,Bailey Williams,Western Bulldogs,0
2017,10,Tim English,Western Bulldogs,0
2017,11,Eddie Betts,Adelaide,0
2017,11,Richard Douglas,Adelaide,0
2017,11,David Mackay,Adelaide,0
2017,11,Andy Otten,Adelaide,0
2017,11,Sam Jacobs,Adelaide,0
2017,11,Taylor Walker,Adelaide,0
2017,11,Rory Sloane,Adelaide,0
2017,11,Tom Lynch,Adelaide,0
2017,11,Brodie Smith,Adelaide,0
2017,11,Daniel Talia,Adelaide,0
2017,11,Josh Jenkins,Adelaide,0
2017,11,Luke Brown,Adelaide,0
2017,11,Brad Crouch,Adelaide,0
2017,11,Rory Laird,Adelaide,0
2017,11,Kyle Hartigan,Adelaide,0
2017,11,Matt Crouch,Adelaide,0
2017,11,Charlie Cameron,Adelaide,0
2017,11,Jake Kelly,Adelaide,0
2017,11,Jake Lever,Adelaide,0
2017,11,Rory Atkins,Adelaide,0
2017,11,Wayne Milera,Adelaide,0
2017,11,Hugh Greenwood,Adelaide,0
2017,11,Adam Treloar,Collingwood,10
2017,11,Scott Pendlebury,Collingwood,6
2017,11,Steele Sidebottom,Collingwood,5
2017,11,Brodie Grundy,Collingwood,3
2017,11,Taylor Adams,Collingwood,3
2017,11,Jack Crisp,Collingwood,2
2017,11,Darcy Moore,Collingwood,1
2017,11,Daniel Wells,Collingwood,0
2017,11,Lynden Dunn,Collingwood,0
2017,11,Tyson Goldsack,Collingwood,0
2017,11,Levi Greenwood,Collingwood,0
2017,11,Jeremy Howe,Collingwood,0
2017,11,Will Hoskin-Elliott,Collingwood,0
2017,11,Jamie Elliott,Collingwood,0
2017,11,Tim Broomhead,Collingwood,0
2017,11,Jackson Ramsay,Collingwood,0
2017,11,Jordan De Goey,Collingwood,0
2017,11,Brayden Maynard,Collingwood,0
2017,11,Matthew Scharenberg,Collingwood,0
2017,11,Josh Smith,Collingwood,0
2017,11,Ben Crocker,Collingwood,0
2017,11,Tom Phillips,Collingwood,0
2017,11,Tom Bellchambers,Essendon,3
2017,11,Jobe Watson,Essendon,2
2017,11,Brendon Goddard,Essendon,0
2017,11,Brent Stanton,Essendon,0
2017,11,David Myers,Essendon,0
2017,11,Cale Hooker,Essendon,0
2017,11,Michael Hurley,Essendon,0
2017,11,David Zaharakis,Essendon,0
2017,11,Ben Howlett,Essendon,0
2017,11,Travis Colyer,Essendon,0
2017,11,Dyson Heppell,Essendon,0
2017,11,Josh Green,Essendon,0
2017,11,Mark Baguley,Essendon,0
2017,11,Joe Daniher,Essendon,0
2017,11,James Stewart,Essendon,0
2017,11,Martin Gleeson,Essendon,0
2017,11,Zach Merrett,Essendon,0
2017,11,Orazio Fantasia,Essendon,0
2017,11,Conor McKenna,Essendon,0
2017,11,Anthony McDonald-Tipungwuti,Essendon,0
2017,11,Michael Hartley,Essendon,0
2017,11,Andrew McGrath,Essendon,0
2017,11,Michael Johnson,Fremantle,0
2017,11,David Mundy,Fremantle,0
2017,11,Jonathon Griffin,Fremantle,0
2017,11,Stephen Hill,Fremantle,0
2017,11,Michael Walters,Fremantle,0
2017,11,Nat Fyfe,Fremantle,0
2017,11,Lachie Neale,Fremantle,0
2017,11,Bradley Hill,Fremantle,0
2017,11,Lee Spurr,Fremantle,0
2017,11,Hayden Crozier,Fremantle,0
2017,11,Cam Sutcliffe,Fremantle,0
2017,11,Matt Taberner,Fremantle,0
2017,11,Shane Kersten,Fremantle,0
2017,11,Cam McCarthy,Fremantle,0
2017,11,Joel Hamling,Fremantle,0
2017,11,Lachie Weller,Fremantle,0
2017,11,Ed Langdon,Fremantle,0
2017,11,Connor Blakely,Fremantle,0
2017,11,Brady Grey,Fremantle,0
2017,11,Ethan Hughes,Fremantle,0
2017,11,Darcy Tucker,Fremantle,0
2017,11,Luke Ryan,Fremantle,0
2017,11,Joel Selwood,Geelong,10
2017,11,Patrick Dangerfield,Geelong,8
2017,11,Zach Tuohy,Geelong,6
2017,11,Andrew Mackie,Geelong,2
2017,11,Tom Stewart,Geelong,2
2017,11,Scott Selwood,Geelong,2
2017,11,Tom Lonergan,Geelong,0
2017,11,Tom Hawkins,Geelong,0
2017,11,Lachie Henderson,Geelong,0
2017,11,Harry Taylor,Geelong,0
2017,11,Mitch Duncan,Geelong,0
2017,11,Steven Motlop,Geelong,0
2017,11,Daniel Menzel,Geelong,0
2017,11,Cameron Guthrie,Geelong,0
2017,11,Zac Smith,Geelong,0
2017,11,Jordan Murdoch,Geelong,0
2017,11,Mark Blicavs,Geelong,0
2017,11,Darcy Lang,Geelong,0
2017,11,Nakia Cockatoo,Geelong,0
2017,11,Jake Kolodjashnij,Geelong,0
2017,11,Sam Menegola,Geelong,0
2017,11,James Parsons,Geelong,0
2017,11,Gary Ablett,Gold Coast,8
2017,11,Pearce Hanley,Gold Coast,7
2017,11,Steven May,Gold Coast,3
2017,11,Tom J. Lynch,Gold Coast,1
2017,11,Matt Rosa,Gold Coast,0
2017,11,Jarrod Harbrow,Gold Coast,0
2017,11,Michael Barlow,Gold Coast,0
2017,11,Brandon Matera,Gold Coast,0
2017,11,David Swallow,Gold Coast,0
2017,11,Aaron Hall,Gold Coast,0
2017,11,Jarryd Lyons,Gold Coast,0
2017,11,Alex Sexton,Gold Coast,0
2017,11,Jarrod Witts,Gold Coast,0
2017,11,Sean Lemmens,Gold Coast,0
2017,11,Jack Martin,Gold Coast,0
2017,11,Kade Kolodjashnij,Gold Coast,0
2017,11,Jack Leslie,Gold Coast,0
2017,11,Touk Miller,Gold Coast,0
2017,11,Adam Saad,Gold Coast,0
2017,11,Peter Wright,Gold Coast,0
2017,11,Jesse Joyce,Gold Coast,0
2017,11,Will Brodie,Gold Coast,0
2017,11,Josh Kelly,Greater Western Sydney,10
2017,11,Zac Williams,Greater Western Sydney,7
2017,11,Dylan Shiel,Greater Western Sydney,4
2017,11,Toby Greene,Greater Western Sydney,4
2017,11,Heath Shaw,Greater Western Sydney,0
2017,11,Shane Mumford,Greater Western Sydney,0
2017,11,Callan Ward,Greater Western Sydney,0
2017,11,Sam J. Reid,Greater Western Sydney,0
2017,11,Matt de Boer,Greater Western Sydney,0
2017,11,Tom Scully,Greater Western Sydney,0
2017,11,Phil Davis,Greater Western Sydney,0
2017,11,Jeremy Cameron,Greater Western Sydney,0
2017,11,Adam Tomlinson,Greater Western Sydney,0
2017,11,Nathan Wilson,Greater Western Sydney,0
2017,11,Jonathon Patton,Greater Western Sydney,0
2017,11,Lachie Whitfield,Greater Western Sydney,0
2017,11,Aidan Corr,Greater Western Sydney,0
2017,11,Matthew Kennedy,Greater Western Sydney,0
2017,11,Harry Himmelberg,Greater Western Sydney,0
2017,11,Tim Taranto,Greater Western Sydney,0
2017,11,Daniel Lloyd,Greater Western Sydney,0
2017,11,Harry Perryman,Greater Western Sydney,0
2017,11,Shaun Burgoyne,Hawthorn,0
2017,11,Luke Hodge,Hawthorn,0
2017,11,Jarryd Roughead,Hawthorn,0
2017,11,Josh Gibson,Hawthorn,0
2017,11,Ben McEvoy,Hawthorn,0
2017,11,Brendan Whitecross,Hawthorn,0
2017,11,Liam Shiels,Hawthorn,0
2017,11,Ty Vickery,Hawthorn,0
2017,11,Ricky Henderson,Hawthorn,0
2017,11,Jack Gunston,Hawthorn,0
2017,11,Paul Puopolo,Hawthorn,0
2017,11,Isaac Smith,Hawthorn,0
2017,11,Luke Breust,Hawthorn,0
2017,11,Taylor Duryea,Hawthorn,0
2017,11,Tom Mitchell,Hawthorn,0
2017,11,James Sicily,Hawthorn,0
2017,11,Daniel Howe,Hawthorn,0
2017,11,Kaiden Brand,Hawthorn,0
2017,11,Blake Hardwick,Hawthorn,0
2017,11,Ryan Burton,Hawthorn,0
2017,11,James Cousins,Hawthorn,0
2017,11,Dallas Willsmore,Hawthorn,0
2017,11,Jarrad Waite,North Melbourne,0
2017,11,Shaun Higgins,North Melbourne,0
2017,11,Lachlan Hansen,North Melbourne,0
2017,11,Scott Thompson,North Melbourne,0
2017,11,Todd Goldstein,North Melbourne,0
2017,11,Jack Ziebell,North Melbourne,0
2017,11,Ben Cunnington,North Melbourne,0
2017,11,Robbie Tarrant,North Melbourne,0
2017,11,Jamie Macmillan,North Melbourne,0
2017,11,Shaun Atley,North Melbourne,0
2017,11,Aaron Mullett,North Melbourne,0
2017,11,Marley Williams,North Melbourne,0
2017,11,Sam Gibson,North Melbourne,0
2017,11,Nathan Hrovat,North Melbourne,0
2017,11,Taylor Garner,North Melbourne,0
2017,11,Luke McDonald,North Melbourne,0
2017,11,Ben Brown,North Melbourne,0
2017,11,Kayne Turner,North Melbourne,0
2017,11,Mason Wood,North Melbourne,0
2017,11,Trent Dumont,North Melbourne,0
2017,11,Ryan Clarke,North Melbourne,0
2017,11,Ed Vickers-Willis,North Melbourne,0
2017,11,Brad Ebert,Port Adelaide,9
2017,11,Charlie Dixon,Port Adelaide,9
2017,11,Matthew Broadbent,Port Adelaide,4
2017,11,Ollie Wines,Port Adelaide,3
2017,11,Paddy Ryder,Port Adelaide,3
2017,11,Jarman Impey,Port Adelaide,1
2017,11,Hamish Hartlett,Port Adelaide,1
2017,11,Robbie Gray,Port Adelaide,0
2017,11,Justin Westhoff,Port Adelaide,0
2017,11,Travis Boak,Port Adelaide,0
2017,11,Jackson Trengove,Port Adelaide,0
2017,11,Jasper Pittard,Port Adelaide,0
2017,11,Jared Polec,Port Adelaide,0
2017,11,Tom Jonas,Port Adelaide,0
2017,11,Jack Hombsch,Port Adelaide,0
2017,11,Aaron Young,Port Adelaide,0
2017,11,Jimmy Toumpas,Port Adelaide,0
2017,11,Tom Clurey,Port Adelaide,0
2017,11,Sam Gray,Port Adelaide,0
2017,11,Brendon Ah Chee,Port Adelaide,0
2017,11,Darcy Byrne-Jones,Port Adelaide,0
2017,11,Sam Powell-Pepper,Port Adelaide,0
2017,11,Dustin Martin,Richmond,10
2017,11,Bachar Houli,Richmond,7
2017,11,Trent Cotchin,Richmond,5
2017,11,Dion Prestia,Richmond,5
2017,11,David Astbury,Richmond,2
2017,11,Kane Lambert,Richmond,1
2017,11,Shane Edwards,Richmond,0
2017,11,Jack Riewoldt,Richmond,0
2017,11,Shaun Grigg,Richmond,0
2017,11,Alex Rance,Richmond,0
2017,11,Dylan Grimes,Richmond,0
2017,11,Josh Caddy,Richmond,0
2017,11,Brandon Ellis,Richmond,0
2017,11,Sam Lloyd,Richmond,0
2017,11,Kamdyn McIntosh,Richmond,0
2017,11,Connor Menadue,Richmond,0
2017,11,Toby Nankervis,Richmond,0
2017,11,Daniel Rioli,Richmond,0
2017,11,Jayden Short,Richmond,0
2017,11,Jason Castagna,Richmond,0
2017,11,Dan Butler,Richmond,0
2017,11,Shai Bolton,Richmond,0
2017,11,Elliot Yeo,West Coast,8
2017,11,Dom Sheed,West Coast,2
2017,11,Drew Petrie,West Coast,1
2017,11,Sam Mitchell,West Coast,0
2017,11,Sam Butler,West Coast,0
2017,11,Mark LeCras,West Coast,0
2017,11,Shannon Hurn,West Coast,0
2017,11,Matt Priddis,West Coast,0
2017,11,Eric Mackenzie,West Coast,0
2017,11,Josh Hill,West Coast,0
2017,11,Will Schofield,West Coast,0
2017,11,Lewis Jetta,West Coast,0
2017,11,Luke Shuey,West Coast,0
2017,11,Brad Sheppard,West Coast,0
2017,11,Jack Darling,West Coast,0
2017,11,Andrew Gaff,West Coast,0
2017,11,Jamie Cripps,West Coast,0
2017,11,Nathan Vardy,West Coast,0
2017,11,Mark Hutchings,West Coast,0
2017,11,Jeremy McGovern,West Coast,0
2017,11,Jackson Nelson,West Coast,0
2017,11,Liam Duggan,West Coast,0
2017,12,Jake Lever,Adelaide,7
2017,12,Tom Lynch,Adelaide,7
2017,12,Rory Laird,Adelaide,7
2017,12,Richard Douglas,Adelaide,5
2017,12,Sam Jacobs,Adelaide,2
2017,12,Brodie Smith,Adelaide,2
2017,12,Eddie Betts,Adelaide,0
2017,12,Andy Otten,Adelaide,0
2017,12,Taylor Walker,Adelaide,0
2017,12,Rory Sloane,Adelaide,0
2017,12,Daniel Talia,Adelaide,0
2017,12,Josh Jenkins,Adelaide,0
2017,12,Brad Crouch,Adelaide,0
2017,12,Kyle Hartigan,Adelaide,0
2017,12,Matt Crouch,Adelaide,0
2017,12,Charlie Cameron,Adelaide,0
2017,12,Jake Kelly,Adelaide,0
2017,12,Riley Knight,Adelaide,0
2017,12,Rory Atkins,Adelaide,0
2017,12,Wayne Milera,Adelaide,0
2017,12,Hugh Greenwood,Adelaide,0
2017,12,Jonathon Beech,Adelaide,0
2017,12,Dayne Zorko,Brisbane Lions,10
2017,12,Dayne Beams,Brisbane Lions,8
2017,12,Lewis Taylor,Brisbane Lions,6
2017,12,Stefan Martin,Brisbane Lions,4
2017,12,Sam Mayes,Brisbane Lions,2
2017,12,Daniel Rich,Brisbane Lions,0
2017,12,Tom Rockliff,Brisbane Lions,0
2017,12,Ryan Bastinac,Brisbane Lions,0
2017,12,Ryan Harwood,Brisbane Lions,0
2017,12,Ryan Lester,Brisbane Lions,0
2017,12,Marco Paparone,Brisbane Lions,0
2017,12,Tom Cutler,Brisbane Lions,0
2017,12,Nick Robertson,Brisbane Lions,0
2017,12,Darcy Gardiner,Brisbane Lions,0
2017,12,Daniel McStay,Brisbane Lions,0
2017,12,Harris Andrews,Brisbane Lions,0
2017,12,Jake Barrett,Brisbane Lions,0
2017,12,Rhys Mathieson,Brisbane Lions,0
2017,12,Eric Hipwood,Brisbane Lions,0
2017,12,Archie Smith,Brisbane Lions,0
2017,12,Jarrod Berry,Brisbane Lions,0
2017,12,Hugh McCluggage,Brisbane Lions,0
2017,12,Sam Docherty,Carlton,9
2017,12,Matthew Kreuzer,Carlton,8
2017,12,Marc Murphy,Carlton,2
2017,12,Liam Jones,Carlton,2
2017,12,Kade Simpson,Carlton,0
2017,12,Dale Thomas,Carlton,0
2017,12,Bryce Gibbs,Carlton,0
2017,12,Alex Silvagni,Carlton,0
2017,12,Ed Curnow,Carlton,0
2017,12,Matthew Wright,Carlton,0
2017,12,Liam Sumner,Carlton,0
2017,12,Levi Casboult,Carlton,0
2017,12,Lachie Plowman,Carlton,0
2017,12,Jed Lamb,Carlton,0
2017,12,Patrick Cripps,Carlton,0
2017,12,Caleb Marchbank,Carlton,0
2017,12,Jacob Weitering,Carlton,0
2017,12,Charlie Curnow,Carlton,0
2017,12,Jack Silvagni,Carlton,0
2017,12,David Cuningham,Carlton,0
2017,12,Tom Williamson,Carlton,0
2017,12,Zac Fisher,Carlton,0
2017,12,Steele Sidebottom,Collingwood,4
2017,12,Adam Treloar,Collingwood,4
2017,12,Jeremy Howe,Collingwood,4
2017,12,Lynden Dunn,Collingwood,0
2017,12,Scott Pendlebury,Collingwood,0
2017,12,Levi Greenwood,Collingwood,0
2017,12,Alex Fasolo,Collingwood,0
2017,12,Will Hoskin-Elliott,Collingwood,0
2017,12,Jack Crisp,Collingwood,0
2017,12,Taylor Adams,Collingwood,0
2017,12,Brodie Grundy,Collingwood,0
2017,12,Tom Langdon,Collingwood,0
2017,12,James Aish,Collingwood,0
2017,12,Tim Broomhead,Collingwood,0
2017,12,Jordan De Goey,Collingwood,0
2017,12,Brayden Maynard,Collingwood,0
2017,12,Darcy Moore,Collingwood,0
2017,12,Matthew Scharenberg,Collingwood,0
2017,12,Josh Smith,Collingwood,0
2017,12,Ben Crocker,Collingwood,0
2017,12,Tom Phillips,Collingwood,0
2017,12,Callum L. Brown,Collingwood,0
2017,12,Zach Merrett,Essendon,10
2017,12,Cale Hooker,Essendon,8
2017,12,Anthony McDonald-Tipungwuti,Essendon,4
2017,12,Dyson Heppell,Essendon,4
2017,12,Conor McKenna,Essendon,3
2017,12,Michael Hurley,Essendon,1
2017,12,James Kelly,Essendon,0
2017,12,Brendon Goddard,Essendon,0
2017,12,Jobe Watson,Essendon,0
2017,12,David Myers,Essendon,0
2017,12,Tom Bellchambers,Essendon,0
2017,12,David Zaharakis,Essendon,0
2017,12,Ben Howlett,Essendon,0
2017,12,Travis Colyer,Essendon,0
2017,12,Josh Green,Essendon,0
2017,12,Mark Baguley,Essendon,0
2017,12,Joe Daniher,Essendon,0
2017,12,James Stewart,Essendon,0
2017,12,Martin Gleeson,Essendon,0
2017,12,Orazio Fantasia,Essendon,0
2017,12,Michael Hartley,Essendon,0
2017,12,Andrew McGrath,Essendon,0
2017,12,Michael Johnson,Fremantle,0
2017,12,David Mundy,Fremantle,0
2017,12,Jonathon Griffin,Fremantle,0
2017,12,Stephen Hill,Fremantle,0
2017,12,Michael Walters,Fremantle,0
2017,12,Nat Fyfe,Fremantle,0
2017,12,Lachie Neale,Fremantle,0
2017,12,Bradley Hill,Fremantle,0
2017,12,Lee Spurr,Fremantle,0
2017,12,Hayden Crozier,Fremantle,0
2017,12,Cam Sutcliffe,Fremantle,0
2017,12,Tommy Sheridan,Fremantle,0
2017,12,Shane Kersten,Fremantle,0
2017,12,Cam McCarthy,Fremantle,0
2017,12,Joel Hamling,Fremantle,0
2017,12,Lachie Weller,Fremantle,0
2017,12,Connor Blakely,Fremantle,0
2017,12,Brady Grey,Fremantle,0
2017,12,Darcy Tucker,Fremantle,0
2017,12,Sam Collins,Fremantle,0
2017,12,Luke Ryan,Fremantle,0
2017,12,Brennan Cox,Fremantle,0
2017,12,Gary Ablett,Gold Coast,10
2017,12,Steven May,Gold Coast,5
2017,12,Jarryd Lyons,Gold Coast,3
2017,12,Jarrod Witts,Gold Coast,1
2017,12,Tom J. Lynch,Gold Coast,1
2017,12,Matt Rosa,Gold Coast,0
2017,12,Pearce Hanley,Gold Coast,0
2017,12,Michael Barlow,Gold Coast,0
2017,12,Brandon Matera,Gold Coast,0
2017,12,David Swallow,Gold Coast,0
2017,12,Aaron Hall,Gold Coast,0
2017,12,Alex Sexton,Gold Coast,0
2017,12,Jesse Lonergan,Gold Coast,0
2017,12,Sean Lemmens,Gold Coast,0
2017,12,Jack Martin,Gold Coast,0
2017,12,Kade Kolodjashnij,Gold Coast,0
2017,12,Jack Leslie,Gold Coast,0
2017,12,Adam Saad,Gold Coast,0
2017,12,Peter Wright,Gold Coast,0
2017,12,Mackenzie Willis,Gold Coast,0
2017,12,Jesse Joyce,Gold Coast,0
2017,12,Ben Ainsworth,Gold Coast,0
2017,12,Dylan Shiel,Greater Western Sydney,7
2017,12,Lachie Whitfield,Greater Western Sydney,2
2017,12,Steve Johnson,Greater Western Sydney,0
2017,12,Heath Shaw,Greater Western Sydney,0
2017,12,Shane Mumford,Greater Western Sydney,0
2017,12,Callan Ward,Greater Western Sydney,0
2017,12,Sam J. Reid,Greater Western Sydney,0
2017,12,Matt de Boer,Greater Western Sydney,0
2017,12,Tom Scully,Greater Western Sydney,0
2017,12,Phil Davis,Greater Western Sydney,0
2017,12,Jeremy Cameron,Greater Western Sydney,0
2017,12,Toby Greene,Greater Western Sydney,0
2017,12,Adam Tomlinson,Greater Western Sydney,0
2017,12,Nathan Wilson,Greater Western Sydney,0
2017,12,Jonathon Patton,Greater Western Sydney,0
2017,12,Zac Williams,Greater Western Sydney,0
2017,12,Aidan Corr,Greater Western Sydney,0
2017,12,Josh Kelly,Greater Western Sydney,0
2017,12,Matthew Kennedy,Greater Western Sydney,0
2017,12,Harry Himmelberg,Greater Western Sydney,0
2017,12,Tim Taranto,Greater Western Sydney,0
2017,12,Harry Perryman,Greater Western Sydney,0
2017,12,Jack Gunston,Hawthorn,8
2017,12,Tom Mitchell,Hawthorn,2
2017,12,Shaun Burgoyne,Hawthorn,0
2017,12,Jarryd Roughead,Hawthorn,0
2017,12,Josh Gibson,Hawthorn,0
2017,12,Ben McEvoy,Hawthorn,0
2017,12,Brendan Whitecross,Hawthorn,0
2017,12,Liam Shiels,Hawthorn,0
2017,12,Ricky Henderson,Hawthorn,0
2017,12,Paul Puopolo,Hawthorn,0
2017,12,Isaac Smith,Hawthorn,0
2017,12,Taylor Duryea,Hawthorn,0
2017,12,Will Langford,Hawthorn,0
2017,12,Tim O'Brien,Hawthorn,0
2017,12,Billy Hartung,Hawthorn,0
2017,12,James Sicily,Hawthorn,0
2017,12,Daniel Howe,Hawthorn,0
2017,12,Kaiden Brand,Hawthorn,0
2017,12,Kade Stewart,Hawthorn,0
2017,12,Blake Hardwick,Hawthorn,0
2017,12,Ryan Burton,Hawthorn,0
2017,12,James Cousins,Hawthorn,0
2017,12,Christian Petracca,Melbourne,10
2017,12,Clayton Oliver,Melbourne,4
2017,12,Nathan Jones,Melbourne,3
2017,12,Michael Hibberd,Melbourne,1
2017,12,Jordan Lewis,Melbourne,0
2017,12,Bernie Vince,Melbourne,0
2017,12,Jeff Garlett,Melbourne,0
2017,12,Neville Jetta,Melbourne,0
2017,12,Jack Watts,Melbourne,0
2017,12,Jake Melksham,Melbourne,0
2017,12,Cameron Pedersen,Melbourne,0
2017,12,Tom McDonald,Melbourne,0
2017,12,Tomas Bugg,Melbourne,0
2017,12,Dom Tyson,Melbourne,0
2017,12,Sam Frost,Melbourne,0
2017,12,Jack Viney,Melbourne,0
2017,12,Christian Salem,Melbourne,0
2017,12,Alex Neal-Bullen,Melbourne,0
2017,12,James Harmes,Melbourne,0
2017,12,Oscar McDonald,Melbourne,0
2017,12,Jayden Hunt,Melbourne,0
2017,12,Mitch Hannan,Melbourne,0
2017,12,Paddy Ryder,Port Adelaide,0
2017,12,Robbie Gray,Port Adelaide,0
2017,12,Justin Westhoff,Port Adelaide,0
2017,12,Travis Boak,Port Adelaide,0
2017,12,Brad Ebert,Port Adelaide,0
2017,12,Hamish Hartlett,Port Adelaide,0
2017,12,Matthew Broadbent,Port Adelaide,0
2017,12,Jackson Trengove,Port Adelaide,0
2017,12,Jasper Pittard,Port Adelaide,0
2017,12,Charlie Dixon,Port Adelaide,0
2017,12,Jared Polec,Port Adelaide,0
2017,12,Tom Jonas,Port Adelaide,0
2017,12,Jack Hombsch,Port Adelaide,0
2017,12,Chad Wingard,Port Adelaide,0
2017,12,Jimmy Toumpas,Port Adelaide,0
2017,12,Ollie Wines,Port Adelaide,0
2017,12,Tom Clurey,Port Adelaide,0
2017,12,Jarman Impey,Port Adelaide,0
2017,12,Sam Gray,Port Adelaide,0
2017,12,Brendon Ah Chee,Port Adelaide,0
2017,12,Darcy Byrne-Jones,Port Adelaide,0
2017,12,Sam Powell-Pepper,Port Adelaide,0
2017,12,Leigh Montagna,St Kilda,0
2017,12,Sam Gilbert,St Kilda,0
2017,12,Nathan Brown,St Kilda,0
2017,12,Jarryn Geary,St Kilda,0
2017,12,Jack Steven,St Kilda,0
2017,12,Dylan Roberton,St Kilda,0
2017,12,Koby Stevens,St Kilda,0
2017,12,Jake Carlisle,St Kilda,0
2017,12,Maverick Weller,St Kilda,0
2017,12,Jack Newnes,St Kilda,0
2017,12,Billy Longer,St Kilda,0
2017,12,Josh Bruce,St Kilda,0
2017,12,Sebastian Ross,St Kilda,0
2017,12,Nathan Wright,St Kilda,0
2017,12,Jimmy Webster,St Kilda,0
2017,12,Jack Billings,St Kilda,0
2017,12,Blake Acres,St Kilda,0
2017,12,Tim Membrey,St Kilda,0
2017,12,Jack Sinclair,St Kilda,0
2017,12,Paddy McCartin,St Kilda,0
2017,12,Jack Steele,St Kilda,0
2017,12,Jade Gresham,St Kilda,0
2017,12,Josh P. Kennedy,Sydney,7
2017,12,Isaac Heeney,Sydney,6
2017,12,Sam Reid,Sydney,5
2017,12,Tom Papley,Sydney,4
2017,12,Lance Franklin,Sydney,3
2017,12,Luke Parker,Sydney,3
2017,12,Heath Grundy,Sydney,2
2017,12,Kieren Jack,Sydney,0
2017,12,Nick Smith,Sydney,0
2017,12,Dan Hannebery,Sydney,0
2017,12,Dane Rampe,Sydney,0
2017,12,Callum Sinclair,Sydney,0
2017,12,Jake Lloyd,Sydney,0
2017,12,Zak Jones,Sydney,0
2017,12,Dean Towers,Sydney,0
2017,12,Sam Naismith,Sydney,0
2017,12,George Hewett,Sydney,0
2017,12,Callum Mills,Sydney,0
2017,12,Harrison Marsh,Sydney,0
2017,12,Will Hayward,Sydney,0
